Name,Actual_WAR,Predicted_WAR
Mark Keith,-0.1,0.8502919
Jack Suwinski,0.3,1.78117
Rene Yrish,-0.4,-0.42489824
Daniel Valadez,0.4,-0.42362618
Triston Casas,-0.5,0.23968194
Grayson Rodriguez,-0.1,-0.47349322
Luis Solis,-0.1,0.02834057
Pedro Alvarenga,0.1,1.4765517
Juan Hernandez,0.1,-0.36171284
Brent Hill,1.0,0.8432263
Julio Rodriguez,1.9,3.707032
Mitchell Thomas,2.5,1.688945
Sebastian Walcott,8.9,9.225378
Alex Perez,3.1,4.1017156
Roberto Gamboa,1.2,1.7702568
Mike Holliday,-0.1,1.1904634
Ed Burtner,2.5,4.6560283
Juan Perez,1.9,3.2133975
Tyler Albright,-0.1,0.5249414
Evaristo Fresi,-0.1,1.3724148
Juan Vazquez,0.1,0.04740354
Jim Erickson,1.2,0.24151368
Carlos Taveras,0.1,0.13058928
Omar Rodriguez,3.1,2.5754766
Carlos Alcantara Jr.,3.5,1.9499664
Kyle Tucker,-0.6,1.0727754
Alex Briceno,8.0,6.735892
Matt Bethea,-0.9,-0.44392127
Daniel Delgado,0.9,0.8497634
Cory Cardwell,0.3,1.2520586
Mario Izurieta,2.9,1.6304089
Kevin Villavicencio,0.1,0.9230567
Kerry Carpenter,1.2,2.0447648
Dante Johnson,0.4,0.41946563
Pedro Lopez,2.6,3.2051697
Carlos Rivera,1.9,5.819451
Alberto Salazar,0.2,-0.39263183
Thayron Liranzo,2.5,0.41599002
Juan Cortez,1.7,0.40028664
Luke Loiselle,-0.3,0.0143759595
Ben Rice,0.8,0.029547598
Luis Santos,0.7,0.8507697
Julio Martinez,1.7,0.3368192
Rich Peeler,4.7,3.2876837
Yeremi Cabrera,0.6,2.0626101
Pat White,1.9,1.0080249
Cody Bradford,-0.8,-0.39816514
Pat Guggenbiller,2.1,0.51046276
Cooper Ingle,3.3,0.9046028
Mitch Caraway,-0.1,-0.067294754
Mike Friedman,-0.5,1.1065625
Kerry Carpenter,3.2,1.1777561
Jimmy Johnston,7.3,6.1839
Cesar Aguayo,4.5,5.9620795
Peter Williams,0.2,0.5573109
Jason Fried,0.3,0.5371114
Wyatt Sanford,5.0,3.6530037
Cesar Muzziotti,-0.1,-0.47959948
Jorge Magana,0.2,0.83864814
Shane Shane,0.1,0.9856471
Brandon Walker,2.5,3.4781842
Nick Knapek,0.1,1.3739485
Carlos Rodón,-0.2,-0.54299545
Willie Martinez,1.6,0.3468479
Willie Lazo,1.3,2.1466053
Jhonkensy Noel,0.4,1.5965577
Jeremy Kent,0.9,1.6403092
Ricky Holguin,-0.3,0.29828596
William Contreras,1.1,2.4611585
Jose Lopez,5.4,4.0305333
Bryan Ramos,0.2,3.1057942
Javier Acosta,-0.6,0.7032239
Josh Hinton,-0.1,0.8430585
Luis De Leon,-0.2,-0.43350014
Dave Feliciano,0.2,2.9565785
Shane Shane,0.4,0.65852255
Matt Gorski,2.2,0.7166779
Rich Peeler,1.7,0.29037136
Emilio Garza,3.0,1.4018272
Brett Wise,1.1,1.1463038
Dustin Romeo,2.3,2.097501
Gene Doyon,1.5,1.3087
Mike Friedman,1.6,0.919099
Brandon Deardorff,-0.1,0.034459367
Tomoyuki Sugano,-1.0,-0.72612417
Esteury Ruiz,-1.4,1.0721983
Oswaldo Cabrera,0.4,1.1812655
Gustavo Rosa,0.6,-0.17114772
Nick Knapek,-0.1,0.61708957
Theo Gillen,0.3,1.5195383
Eddie Campo,1.7,0.81295615
Vinny Molina,-1.1,1.0607147
Johnny Roels,3.2,0.65821844
Kenny Blakemore,0.4,1.2319242
Carlos Rivera,6.6,5.717696
Monte Heras,-1.5,0.08265196
Kumar Rocker,-0.7,-0.4878254
Jason Way,0.9,0.76614374
Bryan Reynolds,1.9,0.19691478
Jefferson Rojas,0.5,2.892465
Jake Corrigan,2.6,0.2020292
Mei-shio Miao,-0.3,1.0999264
Sterling Bost,-0.2,1.2739298
Jason Harris,0.9,0.44567472
Wenceslas Aguas,3.9,5.015637
Yasumasa Komori,-0.1,-0.34750462
Pat Carlson,-0.1,-0.44961601
Mark Vientos,1.7,0.16886804
Manny Machado,-2.2,0.29562083
Felix Morrobel,0.4,0.9036986
Luis Castillo,-0.6,-0.43399477
Ricky Guerrero,-0.2,-0.13100705
Keith Olson,1.1,0.6890123
Jose Gonzalez,0.1,1.303946
Guillermo Garcia,-0.1,0.72038317
Ruben Pastor,-0.1,0.6200007
Lee Roeder,-0.5,0.99194825
Billy Churchill,3.3,1.432575
Sergio Gonzalez,3.5,1.5158798
Nick Gallagher,-0.8,-0.36904216
John Marshall,0.6,0.7730806
Jesus Martinez,2.5,2.712752
Gunnar Henderson,2.4,4.2027225
Lorenzo Ortega,0.8,0.7137323
Dustin Romeo,5.5,2.0661464
Sang-hun Shim,1.7,1.1436126
Jose Tapia,2.7,2.4808583
Danny Gonzales,1.5,0.77390033
Emmanuel Cervantes,-1.7,1.7133317
Matt Jimenez,0.1,-0.44451904
Gabriel Ramirez,1.2,1.4469188
Alexis Tovar,0.6,0.7881526
Pablo Leal,-0.1,0.66503763
Francisco Castro,3.0,1.1229346
Keibert Ruiz,-0.4,0.57385045
Bernaldo Patarinho,0.1,0.34201247
Elvin Garcia,2.9,4.2353997
Connor Norby,-0.4,0.54434496
Jesus Rocha,1.5,1.4958365
Jorge Tejeda,3.0,1.1895632
Jake Costello,0.7,0.6588323
Dikember Sanchez,-0.1,-0.31513244
Omero Arnoldi,0.4,-0.039234594
Chris Milligan,-0.6,0.13786493
Chris Olson,0.2,0.16651423
Ryan Jeffers,3.0,2.5716152
Adrian Del Castillo,0.1,0.9251973
Brayan Bello,-0.2,-0.4476286
Justice de Jong,0.6,1.7783704
Jose Dimas,0.4,0.6696142
Jason Wiblin,0.9,0.7114162
Adam Davidson,1.4,1.3035934
Antony Peguero,1.4,3.1630666
Phil Hicks,-0.2,1.3146392
J.J. Garton,-1.4,0.46371004
Andy Ramos,0.9,1.1344867
Joe Gattie,-0.1,0.24353638
Jason DeLong,3.6,1.9976825
Tom Cole,0.1,0.4492271
Harold Evans,-0.3,0.7886721
Josh Chatham,-0.3,1.0608872
Stuart Fairchild,-0.5,0.29474774
Jason DeLong,1.8,2.117883
Travis Schaffer,1.4,0.551559
David Scheffler,-0.7,0.24286032
Aaron Pratt,2.8,0.7892295
Drew Owens,1.4,1.0397125
Dave Hernandez,1.0,1.4961208
Armando Barajas,0.1,2.1580346
Alban Isufaj,2.1,0.6358582
Omar Garcia,-0.3,0.21614678
Javier Olea,0.3,0.27912596
Lorenzo Becerra,1.3,1.7526125
Will Banfield,-0.2,1.4691857
John Ratliff,-0.1,0.018829409
Omero Arnoldi,0.9,0.6539103
Korey Tomazin,-0.9,0.5285075
Josh Hartle,-0.9,-0.5208812
Mordechai Sender,2.8,4.297417
William Morales,1.7,2.0049403
Eiberson Castellano,-0.1,-0.3552753
Chris Rodriguez,-0.3,0.36884916
Antonio Garcia,5.3,4.6961255
Samuel Parker,-1.0,0.4351511
Jose Lara,0.2,0.3136912
David Beltran,4.4,2.778843
Brady Harris,-0.6,1.0176075
Josh Knighton,2.3,1.9674444
Ramon Salazar,-0.6,-0.44735056
Shane Smith,-0.1,-0.4193046
Hans Montero,-0.7,0.42464626
Jesus Luzardo,-0.1,-0.41303155
Victor Rodriguez,-1.3,0.37089223
Patrick Bailey,3.4,3.2512698
David Marquez,1.4,-0.14066046
Packy Naughton,-0.7,-0.4981144
Josh Aber,-0.6,0.26041517
Sadanobu Kano,-0.2,1.2579169
Sam Mercer,1.1,1.5125507
Norm Gallentine,-0.1,0.6651803
Alex Roldan,2.7,1.8676873
Mike Britton,4.3,3.109739
Justin Charette,-0.5,1.0183645
MacKenzie Gore,-0.9,-0.5259674
Ronald Acuna Jr.,5.3,5.4117928
Danny Garcia,-0.1,0.41037184
DJ Gladney,1.3,1.9870487
Ben Brown,-0.1,-0.38283786
Ching-Hsien Ko,0.1,1.745162
Logan O'Hoppe,1.2,2.2528822
Willie Chavez,-0.1,0.50843596
Chris Milligan,0.1,3.5114312
Armando Barajas,2.1,2.176825
Brant Hurter,-0.5,-0.419052
Anthony Volpe,3.9,3.6154616
Isaiah Tyler,-0.1,0.86339056
Sean Burke,-0.1,-0.51312274
TJ Friedl,0.1,0.93005085
Grady Emerson,0.3,1.0528173
Brendan Tunink,2.8,4.0016685
Corey Seager,3.4,1.3774782
Bill Perez,3.9,0.6097548
Tony Ayers,0.7,2.4692724
Deyvison De Los Santos,-0.6,0.52445984
Werner Sykora,6.8,4.679852
Manuel Velez,3.3,4.5021105
Rob Chinault,1.2,0.482523
Mike Fuller,0.2,0.51248145
Cory Waters,1.2,2.1658623
Chris Surette,1.8,3.7364855
Raul Oronia,1.2,0.19696668
Luis Hernandez,2.0,2.0322773
David Colley,0.1,1.0096226
Tom Jackson,2.1,1.7686363
Jameson Taillon,-0.1,-0.43704575
Alex Cornejo,0.5,1.2055808
Billy Churchill,2.2,0.081333205
Ricky Murgilla,2.2,0.6469732
Jorge Esquivel,1.8,0.7564899
Vladimir Guerrero Jr.,5.3,3.296263
Nabil Crismatt,-0.1,-0.40410027
Miguel Reyes,4.4,2.8265548
Coby Mayo,2.0,0.9426654
Jacob Lombard,9.3,6.015058
